regionName,cityName,barangayName
southern-leyte,limasawa,san-agustin-79
southern-leyte,limasawa,san-bernardo-3
southern-leyte,limasawa,triana
southern-leyte,maasin-1,abgao
southern-leyte,maasin-1,acasia
southern-leyte,maasin-1,asuncion-3
southern-leyte,maasin-1,bactul-i
southern-leyte,maasin-1,bactul-ii
southern-leyte,maasin-1,badiang-9
southern-leyte,maasin-1,bagtican
southern-leyte,maasin-1,basak-19
southern-leyte,maasin-1,bato-i
southern-leyte,maasin-1,bato-ii
southern-leyte,maasin-1,batuan-12
southern-leyte,maasin-1,baugo-1
southern-leyte,maasin-1,bilibol
southern-leyte,maasin-1,bogo-4
southern-leyte,maasin-1,cabadiangan-10
southern-leyte,maasin-1,cabulihan-7
southern-leyte,maasin-1,cagnituan
southern-leyte,maasin-1,cambooc
southern-leyte,maasin-1,cansirong
southern-leyte,maasin-1,canturing
southern-leyte,maasin-1,canyuom
southern-leyte,maasin-1,combado-2
southern-leyte,maasin-1,dongon
southern-leyte,maasin-1,gawisan
southern-leyte,maasin-1,guadalupe-17
southern-leyte,maasin-1,hanginan
southern-leyte,maasin-1,hantag
southern-leyte,maasin-1,hinapu-daku
southern-leyte,maasin-1,hinapu-gamay
southern-leyte,maasin-1,ibarra-1
southern-leyte,maasin-1,isagani
southern-leyte,maasin-1,laboon
southern-leyte,maasin-1,lanao-11
southern-leyte,maasin-1,libertad-58
southern-leyte,maasin-1,libhu
southern-leyte,maasin-1,lib-og
southern-leyte,maasin-1,lonoy-9
southern-leyte,maasin-1,lunas-3
southern-leyte,maasin-1,mahayahay-24
southern-leyte,maasin-1,malapoc-norte
southern-leyte,maasin-1,malapoc-sur
southern-leyte,maasin-1,mambajao-1
southern-leyte,maasin-1,manhilo
southern-leyte,maasin-1,mantahan
southern-leyte,maasin-1,maria-clara-2
southern-leyte,maasin-1,matin-ao-4
southern-leyte,maasin-1,nasaug
southern-leyte,maasin-1,nati
southern-leyte,maasin-1,nonok-norte
southern-leyte,maasin-1,nonok-sur
southern-leyte,maasin-1,panan-awan-1
southern-leyte,maasin-1,pansaan
southern-leyte,maasin-1,pasay-2
southern-leyte,maasin-1,pinascohan
southern-leyte,maasin-1,rizal-117
southern-leyte,maasin-1,san-agustin-80
southern-leyte,maasin-1,san-isidro-282
southern-leyte,maasin-1,san-jose-226
southern-leyte,maasin-1,san-rafael-65
southern-leyte,maasin-1,santa-cruz-150
southern-leyte,maasin-1,santa-rosa-35
southern-leyte,maasin-1,santo-nino-144
southern-leyte,maasin-1,santo-rosario-43
southern-leyte,maasin-1,soro-soro-2
southern-leyte,maasin-1,tagnipa
southern-leyte,maasin-1,tam-is
southern-leyte,maasin-1,tawid-2
southern-leyte,maasin-1,tigbawan-4
southern-leyte,maasin-1,tomoy-tomoy
southern-leyte,maasin-1,tunga-tunga-1
southern-leyte,macrohon,aguinaldo-11
southern-leyte,macrohon,amparo-4
southern-leyte,macrohon,asuncion-4
southern-leyte,macrohon,bagong-silang-32
southern-leyte,macrohon,buscayan
southern-leyte,macrohon,cambaro-1
southern-leyte,macrohon,canlusay
southern-leyte,macrohon,danao-27
southern-leyte,macrohon,flordeliz-1
southern-leyte,macrohon,guadalupe-18
southern-leyte,macrohon,ichon
southern-leyte,macrohon,ilihan-8
southern-leyte,macrohon,laray-3
southern-leyte,macrohon,lower-villa-jacinta
southern-leyte,macrohon,mabini-77
southern-leyte,macrohon,mohon-7
southern-leyte,macrohon,molopolo-2
southern-leyte,macrohon,rizal-118
southern-leyte,macrohon,salvador-6
southern-leyte,macrohon,san-isidro-283
southern-leyte,macrohon,san-joaquin-18
southern-leyte,macrohon,san-roque-187
southern-leyte,macrohon,san-vicente-184
southern-leyte,macrohon,san-vicente-poblacion-1
southern-leyte,macrohon,santa-cruz-151
southern-leyte,macrohon,santo-nino-145
southern-leyte,macrohon,santo-rosario-44
southern-leyte,macrohon,sindangan-2
southern-leyte,macrohon,upper-ichon
southern-leyte,macrohon,upper-villa-jacinta
southern-leyte,malitbog-1,abgao-1
southern-leyte,malitbog-1,asuncion-5
southern-leyte,malitbog-1,aurora-15
southern-leyte,malitbog-1,benit-1
southern-leyte,malitbog-1,caaga
southern-leyte,malitbog-1,cabul-anonan
southern-leyte,malitbog-1,cadaruhan-1
southern-leyte,malitbog-1,cadaruhan-sur
southern-leyte,malitbog-1,candatag
southern-leyte,malitbog-1,cantamuac
southern-leyte,malitbog-1,caraatan
southern-leyte,malitbog-1,concepcion-66
southern-leyte,malitbog-1,fatima-21
southern-leyte,malitbog-1,guinabonan
southern-leyte,malitbog-1,iba-9
southern-leyte,malitbog-1,juangon
southern-leyte,malitbog-1,kauswagan-16
southern-leyte,malitbog-1,lambonao
southern-leyte,malitbog-1,mahayahay-25
southern-leyte,malitbog-1,maningning-1
southern-leyte,malitbog-1,maujo
southern-leyte,malitbog-1,new-katipunan-3
southern-leyte,malitbog-1,pancil-1
southern-leyte,malitbog-1,pasil-7
southern-leyte,malitbog-1,sabang-36
southern-leyte,malitbog-1,san-antonio-155
southern-leyte,malitbog-1,san-isidro-284
southern-leyte,malitbog-1,san-jose-227
southern-leyte,malitbog-1,san-roque-188
southern-leyte,malitbog-1,san-vicente-185
southern-leyte,malitbog-1,sangahon
southern-leyte,malitbog-1,santa-cruz-152
southern-leyte,malitbog-1,santo-nino-146
southern-leyte,malitbog-1,taliwa
southern-leyte,malitbog-1,tigbawan-i
southern-leyte,malitbog-1,tigbawan-ii
southern-leyte,malitbog-1,timba
southern-leyte,padre-burgos-1,buenavista-96
southern-leyte,padre-burgos-1,bunga-14
southern-leyte,padre-burgos-1,cantutang
southern-leyte,padre-burgos-1,laca-1
southern-leyte,padre-burgos-1,poblacion-523
southern-leyte,padre-burgos-1,san-juan-152
southern-leyte,padre-burgos-1,santa-sofia
southern-leyte,padre-burgos-1,tangkaan
southern-leyte,pintuyan,badiang-10
southern-leyte,pintuyan,balongbalong
southern-leyte,pintuyan,buenavista-97
southern-leyte,pintuyan,bulawan-6
southern-leyte,pintuyan,canlawis
southern-leyte,pintuyan,catbawan
southern-leyte,pintuyan,caubang
southern-leyte,pintuyan,cogon-40
southern-leyte,pintuyan,dan-an
southern-leyte,pintuyan,lobo-2
southern-leyte,pintuyan,mainit-16
southern-leyte,pintuyan,manglit
southern-leyte,pintuyan,nueva-estrella-norte
southern-leyte,pintuyan,nueva-estrella-sur
southern-leyte,pintuyan,poblacion-ibabao-1
southern-leyte,pintuyan,poblacion-ubos-1
southern-leyte,pintuyan,pociano-d-equipilag
southern-leyte,pintuyan,ponod
southern-leyte,pintuyan,san-roque-189
southern-leyte,pintuyan,santa-cruz-153
southern-leyte,pintuyan,son-ok-i
southern-leyte,pintuyan,son-ok-ii
southern-leyte,pintuyan,tautag
southern-leyte,sagod,benit-2
southern-leyte,sagod,buac-daku
southern-leyte,sagod,buac-gamay
southern-leyte,sagod,cabadbaran-1
southern-leyte,sagod,concepcion-67
southern-leyte,sagod,consolacion-10
southern-leyte,sagod,dagsa
southern-leyte,sagod,hibod-hibod
southern-leyte,sagod,hindangan
southern-leyte,sagod,hipantag
southern-leyte,sagod,javier-1
southern-leyte,sagod,kahupian
southern-leyte,sagod,kanangkaan
southern-leyte,sagod,kauswagan-17
southern-leyte,sagod,la-purisima-concepcion-1
southern-leyte,sagod,libas-16
southern-leyte,sagod,lum-an
southern-leyte,sagod,mabicay
southern-leyte,sagod,mac
southern-leyte,sagod,magatas-1
southern-leyte,sagod,mahayahay-26
southern-leyte,sagod,malinao-23
southern-leyte,sagod,maria-plana
southern-leyte,sagod,milagroso
southern-leyte,sagod,olisihan-1
southern-leyte,sagod,pancho-villa
southern-leyte,sagod,pandan-24
southern-leyte,sagod,rizal-119
southern-leyte,sagod,salvacion-102
southern-leyte,sagod,san-francisco-mabuhay
southern-leyte,sagod,san-isidro-285
southern-leyte,sagod,san-jose-228
southern-leyte,sagod,san-juan-153
southern-leyte,sagod,san-miguel-118
southern-leyte,sagod,san-pedro-101
southern-leyte,sagod,san-roque-190
southern-leyte,sagod,san-vicente-186
southern-leyte,sagod,santa-maria-63
southern-leyte,sagod,suba-15
southern-leyte,sagod,tampoong
southern-leyte,sagod,zone-i-15
southern-leyte,sagod,zone-ii-15
southern-leyte,sagod,zone-iii-13
southern-leyte,sagod,zone-iv-10
southern-leyte,sagod,zone-v-5
southern-leyte,saint-bernard,atuyan
southern-leyte,saint-bernard,ayahag
southern-leyte,saint-bernard,bantawon
southern-leyte,saint-bernard,bolodbolod
southern-leyte,saint-bernard,cabagawan
southern-leyte,saint-bernard,carnaga
southern-leyte,saint-bernard,catmon-13
southern-leyte,saint-bernard,guinsaugon
southern-leyte,saint-bernard,himatagon
southern-leyte,saint-bernard,himbangan
southern-leyte,saint-bernard,himos-onan
southern-leyte,saint-bernard,hinabian
southern-leyte,saint-bernard,hindag-an
southern-leyte,saint-bernard,kauswagan-18
southern-leyte,saint-bernard,libas-17
southern-leyte,saint-bernard,lipanto
southern-leyte,saint-bernard,magatas-2
southern-leyte,saint-bernard,magbagacay
southern-leyte,saint-bernard,mahayag-18
southern-leyte,saint-bernard,mahayahay-27
southern-leyte,saint-bernard,malibago-6
southern-leyte,saint-bernard,malinao-24
southern-leyte,saint-bernard,nueva-esperanza-2
southern-leyte,saint-bernard,panian
southern-leyte,saint-bernard,san-isidro-286
southern-leyte,saint-bernard,santa-cruz-154
southern-leyte,saint-bernard,sug-angon
southern-leyte,saint-bernard,tabontabon-1
southern-leyte,saint-bernard,tambis-i
southern-leyte,saint-bernard,tambis-ii
southern-leyte,san-francisco-2,anislagon
southern-leyte,san-francisco-2,bongawisan
southern-leyte,san-francisco-2,bongbong-6
southern-leyte,san-francisco-2,cahayag-3
southern-leyte,san-francisco-2,causi
southern-leyte,san-francisco-2,central-14
southern-leyte,san-francisco-2,dakit-3
southern-leyte,san-francisco-2,gabi-6
southern-leyte,san-francisco-2,habay
southern-leyte,san-francisco-2,malico-3
southern-leyte,san-francisco-2,marayag-2
southern-leyte,san-francisco-2,napantao
southern-leyte,san-francisco-2,pasanon
southern-leyte,san-francisco-2,pinamudlan
southern-leyte,san-francisco-2,punta-14
southern-leyte,san-francisco-2,santa-cruz-155
southern-leyte,san-francisco-2,santa-paz-norte
southern-leyte,san-francisco-2,santa-paz-sur
southern-leyte,san-francisco-2,sudmon
southern-leyte,san-francisco-2,tinaan-3
southern-leyte,san-francisco-2,tuno-2
southern-leyte,san-francisco-2,ubos-2
southern-leyte,san-juan-7,agay-ay
southern-leyte,san-juan-7,basak-20
southern-leyte,san-juan-7,bobon-a
southern-leyte,san-juan-7,bobon-b
southern-leyte,san-juan-7,dayanog
southern-leyte,san-juan-7,garrido-1
southern-leyte,san-juan-7,minoyho
southern-leyte,san-juan-7,osao
southern-leyte,san-juan-7,pong-oy
southern-leyte,san-juan-7,san-jose-229
southern-leyte,san-juan-7,san-roque-191
southern-leyte,san-juan-7,san-vicente-187
southern-leyte,san-juan-7,santa-cruz-156
southern-leyte,san-juan-7,santa-filomena-10
southern-leyte,san-juan-7,santo-nino-147
southern-leyte,san-juan-7,somoje
southern-leyte,san-juan-7,sua-9
southern-leyte,san-juan-7,timba-1
southern-leyte,san-ricardo,benit-3
southern-leyte,san-ricardo,bitoon-2
southern-leyte,san-ricardo,cabutan
southern-leyte,san-ricardo,camang
southern-leyte,san-ricardo,esperanza-30
southern-leyte,san-ricardo,esperanza-dos
southern-leyte,san-ricardo,inolinan
southern-leyte,san-ricardo,kinachawa
southern-leyte,san-ricardo,looc-29
southern-leyte,san-ricardo,pinut-an
southern-leyte,san-ricardo,poblacion-524
southern-leyte,san-ricardo,san-antonio-156
southern-leyte,san-ricardo,san-ramon-40
southern-leyte,san-ricardo,saub-1
southern-leyte,san-ricardo,timba-2
southern-leyte,silago,balagawan
southern-leyte,silago,catmon-14
southern-leyte,silago,hingatungan
southern-leyte,silago,imelda-32
southern-leyte,silago,katipunan-36
southern-leyte,silago,laguma
southern-leyte,silago,mercedes-8
southern-leyte,silago,pob-district-i
southern-leyte,silago,pob-district-ii
southern-leyte,silago,puntana
southern-leyte,silago,salvacion-103
southern-leyte,silago,sap-ang
southern-leyte,silago,sudmon-1
southern-leyte,silago,tuba-on
southern-leyte,silago,tubod-26
southern-leyte,tomas-oppus,anahawan-5
southern-leyte,tomas-oppus,banday-2
southern-leyte,tomas-oppus,biasong-12
southern-leyte,tomas-oppus,bogo-5
southern-leyte,tomas-oppus,cabascan
southern-leyte,tomas-oppus,camansi-7
southern-leyte,tomas-oppus,cambite
southern-leyte,tomas-oppus,canlupao
southern-leyte,tomas-oppus,carnaga-1
southern-leyte,tomas-oppus,cawayan-27
southern-leyte,tomas-oppus,higosoan
southern-leyte,tomas-oppus,hinagtikan
southern-leyte,tomas-oppus,hinapo
southern-leyte,tomas-oppus,hugpa-3
southern-leyte,tomas-oppus,iniguihan-poblacion
southern-leyte,tomas-oppus,looc-30
southern-leyte,tomas-oppus,luan-2
southern-leyte,tomas-oppus,maanyag
southern-leyte,tomas-oppus,mag-ata
southern-leyte,tomas-oppus,mapgap-1
southern-leyte,tomas-oppus,maslog-6
southern-leyte,tomas-oppus,ponong-7
southern-leyte,tomas-oppus,rizal-120
southern-leyte,tomas-oppus,san-agustin-81
southern-leyte,tomas-oppus,san-antonio-157
southern-leyte,tomas-oppus,san-isidro-287
southern-leyte,tomas-oppus,san-miguel-119
southern-leyte,tomas-oppus,san-roque-192
southern-leyte,tomas-oppus,tinago-16
sultan-kudarat,bagumbayan,bai-sarifinang
sultan-kudarat,bagumbayan,biwang
sultan-kudarat,bagumbayan,busok
sultan-kudarat,bagumbayan,chua
sultan-kudarat,bagumbayan,daguma
sultan-kudarat,bagumbayan,daluga
sultan-kudarat,bagumbayan,kabulanan
sultan-kudarat,bagumbayan,kanulay
sultan-kudarat,bagumbayan,kapaya
sultan-kudarat,bagumbayan,kinayao
sultan-kudarat,bagumbayan,masiag
sultan-kudarat,bagumbayan,monteverde-2
sultan-kudarat,bagumbayan,poblacion-525
sultan-kudarat,bagumbayan,santo-nino-148
sultan-kudarat,bagumbayan,sison-3
sultan-kudarat,bagumbayan,south-sepaka
sultan-kudarat,bagumbayan,sumilil
sultan-kudarat,bagumbayan,titulok
sultan-kudarat,bagumbayan,tuka-4
sultan-kudarat,columbio,bantangan
sultan-kudarat,columbio,datablao
sultan-kudarat,columbio,eday
sultan-kudarat,columbio,elbebe-1
sultan-kudarat,columbio,lasak
sultan-kudarat,columbio,libertad-59
sultan-kudarat,columbio,lomoyon-1
sultan-kudarat,columbio,makat-1
sultan-kudarat,columbio,maligaya-34
sultan-kudarat,columbio,mayo-1
sultan-kudarat,columbio,natividad-9
sultan-kudarat,columbio,poblacion-526
sultan-kudarat,columbio,polomolok-1
sultan-kudarat,columbio,sinapulan
sultan-kudarat,columbio,sucob
sultan-kudarat,columbio,telafas
sultan-kudarat,esperanza-1,ala
sultan-kudarat,esperanza-1,daladap-1
sultan-kudarat,esperanza-1,dukay
sultan-kudarat,esperanza-1,guiamalia
sultan-kudarat,esperanza-1,ilian-12
sultan-kudarat,esperanza-1,kangkong-1
sultan-kudarat,esperanza-1,laguinding
sultan-kudarat,esperanza-1,magsaysay-101
sultan-kudarat,esperanza-1,margues-1
sultan-kudarat,esperanza-1,new-panay-3
sultan-kudarat,esperanza-1,numo
sultan-kudarat,esperanza-1,paitan-8
sultan-kudarat,esperanza-1,pamantingan
sultan-kudarat,esperanza-1,poblacion-527
sultan-kudarat,esperanza-1,sagasa-3
sultan-kudarat,esperanza-1,salabaca
sultan-kudarat,esperanza-1,saliao
sultan-kudarat,esperanza-1,salumping
sultan-kudarat,esperanza-1,villamor-1
sultan-kudarat,isulan,bambad
sultan-kudarat,isulan,bual-1
sultan-kudarat,isulan,dansuli-1
sultan-kudarat,isulan,dlotilla
sultan-kudarat,isulan,impao
sultan-kudarat,isulan,kalawag-i
sultan-kudarat,isulan,kalawag-ii
sultan-kudarat,isulan,kalawag-iii
sultan-kudarat,isulan,kenram
sultan-kudarat,isulan,kolambog
sultan-kudarat,isulan,kudanding
sultan-kudarat,isulan,lagandang-1
sultan-kudarat,isulan,laguilayan
sultan-kudarat,isulan,mapantig
sultan-kudarat,isulan,new-pangasinan-2
sultan-kudarat,isulan,sampao-4
sultan-kudarat,isulan,tayugo
sultan-kudarat,kalamansig,bantogon
sultan-kudarat,kalamansig,cadiz-2
sultan-kudarat,kalamansig,datu-ito-andong
sultan-kudarat,kalamansig,dumangas-nuevo
sultan-kudarat,kalamansig,limulan
sultan-kudarat,kalamansig,nalilidan
sultan-kudarat,kalamansig,pag-asa-25
sultan-kudarat,kalamansig,paril-4
sultan-kudarat,kalamansig,poblacion-528
sultan-kudarat,kalamansig,santa-maria-64
sultan-kudarat,lambayong,caridad-10
sultan-kudarat,lambayong,didtaras
sultan-kudarat,lambayong,gansing
sultan-kudarat,lambayong,kabulakan-1
sultan-kudarat,lambayong,kapingkong
sultan-kudarat,lambayong,katitisan
sultan-kudarat,lambayong,lagao-1
sultan-kudarat,lambayong,lilit
sultan-kudarat,lambayong,madanding-4
sultan-kudarat,lambayong,maligaya-35
sultan-kudarat,lambayong,mamali-1
sultan-kudarat,lambayong,matiompong
sultan-kudarat,lambayong,midtapok
sultan-kudarat,lambayong,new-cebu-1
sultan-kudarat,lambayong,palumbi
sultan-kudarat,lambayong,pidtiguian
sultan-kudarat,lambayong,pimbalayan
sultan-kudarat,lambayong,pinguiaman
sultan-kudarat,lambayong,poblacion-529
sultan-kudarat,lambayong,sadsalan
sultan-kudarat,lambayong,seneben
sultan-kudarat,lambayong,sigayan-4
sultan-kudarat,lambayong,tambak-3
sultan-kudarat,lambayong,tinumigues
sultan-kudarat,lambayong,tumiao
sultan-kudarat,lambayong,udtong
sultan-kudarat,lebak,aurelio-f-freires
sultan-kudarat,lebak,barurao-1
sultan-kudarat,lebak,barurao-ii
sultan-kudarat,lebak,datu-karon
sultan-kudarat,lebak,kalamongog
sultan-kudarat,lebak,kinodalan
sultan-kudarat,lebak,new-calinog
sultan-kudarat,lebak,nuling
sultan-kudarat,lebak,pasandalan
sultan-kudarat,lebak,poblacion-530
sultan-kudarat,lebak,poblacion-iii-21
sultan-kudarat,lebak,purikay
sultan-kudarat,lebak,ragandang
sultan-kudarat,lebak,salaman-2
sultan-kudarat,lebak,salangsang
sultan-kudarat,lebak,taguisa
sultan-kudarat,lebak,tibpuan
sultan-kudarat,lebak,tran
sultan-kudarat,lebak,villamonte-2
sultan-kudarat,lutayan,antong
sultan-kudarat,lutayan,bayasong-1
sultan-kudarat,lutayan,blingkong
sultan-kudarat,lutayan,lutayan-proper
sultan-kudarat,lutayan,maindang-1
sultan-kudarat,lutayan,mamali-2
sultan-kudarat,lutayan,manili-1
sultan-kudarat,lutayan,palavilla
sultan-kudarat,lutayan,sampao-5
sultan-kudarat,lutayan,sisiman-1
sultan-kudarat,lutayan,tamnag
sultan-kudarat,palimbang,baliango
sultan-kudarat,palimbang,balwan
sultan-kudarat,palimbang,bambanen
sultan-kudarat,palimbang,baranayan
sultan-kudarat,palimbang,barongis
sultan-kudarat,palimbang,batang-baglas
sultan-kudarat,palimbang,butril
sultan-kudarat,palimbang,colobe
sultan-kudarat,palimbang,domolol
sultan-kudarat,palimbang,kabuling-1
sultan-kudarat,palimbang,kalibuhan
sultan-kudarat,palimbang,kanipaan
sultan-kudarat,palimbang,kiponget
sultan-kudarat,palimbang,kisek
sultan-kudarat,palimbang,kraan
sultan-kudarat,palimbang,kulong-kulong
sultan-kudarat,palimbang,langali
sultan-kudarat,palimbang,libua
sultan-kudarat,palimbang,ligao-1
sultan-kudarat,palimbang,maganao
sultan-kudarat,palimbang,maguid
sultan-kudarat,palimbang,malatuneng
sultan-kudarat,palimbang,medol
sultan-kudarat,palimbang,milbuk
sultan-kudarat,palimbang,mina-5
sultan-kudarat,palimbang,napnapon
sultan-kudarat,palimbang,san-roque-193
sultan-kudarat,palimbang,wal
sultan-kudarat,president-quirino,bagumbayan-56
sultan-kudarat,president-quirino,bannawag-6
sultan-kudarat,president-quirino,bayawa
sultan-kudarat,president-quirino,c-mangilala
sultan-kudarat,president-quirino,estrella-8
sultan-kudarat,president-quirino,kalanawe-i
sultan-kudarat,president-quirino,kalanawe-ii
sultan-kudarat,president-quirino,katico
sultan-kudarat,president-quirino,malingon-2
sultan-kudarat,president-quirino,mangalen
sultan-kudarat,president-quirino,pedtubo
sultan-kudarat,president-quirino,poblacion-532
sultan-kudarat,president-quirino,romualdez-3
sultan-kudarat,president-quirino,san-jose-230
sultan-kudarat,president-quirino,san-pedro-102
sultan-kudarat,president-quirino,sinakulay
sultan-kudarat,president-quirino,suben
sultan-kudarat,president-quirino,tinaungan
sultan-kudarat,president-quirino,tual-1
sultan-kudarat,senator-ninoy-aquino,banali
sultan-kudarat,senator-ninoy-aquino,basag-3
sultan-kudarat,senator-ninoy-aquino,buenaflores
sultan-kudarat,senator-ninoy-aquino,bugso
sultan-kudarat,senator-ninoy-aquino,buklod
sultan-kudarat,senator-ninoy-aquino,gapok
sultan-kudarat,senator-ninoy-aquino,kadi
sultan-kudarat,senator-ninoy-aquino,kapatagan-5
sultan-kudarat,senator-ninoy-aquino,kiadsam
sultan-kudarat,senator-ninoy-aquino,kuden-1
sultan-kudarat,senator-ninoy-aquino,kulaman-1
sultan-kudarat,senator-ninoy-aquino,lagubang-1
sultan-kudarat,senator-ninoy-aquino,langgal
sultan-kudarat,senator-ninoy-aquino,limuhay
sultan-kudarat,senator-ninoy-aquino,malegdeg
sultan-kudarat,senator-ninoy-aquino,midtungok
sultan-kudarat,senator-ninoy-aquino,nati-1
sultan-kudarat,senator-ninoy-aquino,sewod
sultan-kudarat,senator-ninoy-aquino,tacupis
sultan-kudarat,senator-ninoy-aquino,tinalon
sultan-kudarat,tacurong,baras-17
sultan-kudarat,tacurong,buenaflor-1
sultan-kudarat,tacurong,calean
sultan-kudarat,tacurong,carmen-19
sultan-kudarat,tacurong,dledesma
sultan-kudarat,tacurong,gansing-1
sultan-kudarat,tacurong,kalandagan
sultan-kudarat,tacurong,lancheta
sultan-kudarat,tacurong,lower-katungal
sultan-kudarat,tacurong,new-isabela
sultan-kudarat,tacurong,new-lagao
sultan-kudarat,tacurong,new-passi
sultan-kudarat,tacurong,poblacion-533
sultan-kudarat,tacurong,rajah-nuda
sultan-kudarat,tacurong,san-antonio-158
sultan-kudarat,tacurong,san-emmanuel
sultan-kudarat,tacurong,san-pablo-47
sultan-kudarat,tacurong,san-rafael-66
sultan-kudarat,tacurong,tina-5
sultan-kudarat,tacurong,upper-katungal
surigao-del-norte,alegria-1,alipao
surigao-del-norte,alegria-1,anahaw-3
surigao-del-norte,alegria-1,budlingin
surigao-del-norte,alegria-1,camp-eduard
surigao-del-norte,alegria-1,ferlda
surigao-del-norte,alegria-1,gamuton
surigao-del-norte,alegria-1,julio-ouano
surigao-del-norte,alegria-1,ombong
surigao-del-norte,alegria-1,poblacion-538
surigao-del-norte,alegria-1,pongtud
surigao-del-norte,alegria-1,san-juan-154
surigao-del-norte,alegria-1,san-pedro-103
surigao-del-norte,bacuag,cabugao-29
surigao-del-norte,bacuag,cambuayon
surigao-del-norte,bacuag,campo-6
surigao-del-norte,bacuag,dugsangon
surigao-del-norte,bacuag,pautao
surigao-del-norte,bacuag,payapag
surigao-del-norte,bacuag,poblacion-539
surigao-del-norte,bacuag,pungtod-2
surigao-del-norte,bacuag,santo-rosario-46
surigao-del-norte,basilia,basilia-1
surigao-del-norte,burgos-5,baybay-23
surigao-del-norte,burgos-5,bitaug-2
surigao-del-norte,burgos-5,poblacion-1-19
surigao-del-norte,burgos-5,poblacion-2-17
surigao-del-norte,burgos-5,san-mateo-18
surigao-del-norte,claver,bagakay-4
surigao-del-norte,claver,cabugo
surigao-del-norte,claver,cagdianao-1
surigao-del-norte,claver,daywan
surigao-del-norte,claver,hayanggabon
surigao-del-norte,claver,ladgaron
surigao-del-norte,claver,lapinigan-1
surigao-del-norte,claver,magallanes-12
surigao-del-norte,claver,panatao
surigao-del-norte,claver,sapa-7
surigao-del-norte,claver,taganito
surigao-del-norte,claver,tayaga
surigao-del-norte,claver,urbiztondo-2
surigao-del-norte,claver,wangke
surigao-del-norte,dapa,bagakay-5
surigao-del-norte,dapa,barangay-1-50
surigao-del-norte,dapa,barangay-10-15
surigao-del-norte,dapa,barangay-11-13
surigao-del-norte,dapa,barangay-12-13
surigao-del-norte,dapa,barangay-13-10
surigao-del-norte,dapa,barangay-2-50
surigao-del-norte,dapa,barangay-3-48
surigao-del-norte,dapa,barangay-4-48
surigao-del-norte,dapa,barangay-5-43
surigao-del-norte,dapa,barangay-6-36
surigao-del-norte,dapa,barangay-7-32
surigao-del-norte,dapa,barangay-8-27
surigao-del-norte,dapa,barangay-9-19
surigao-del-norte,dapa,buenavista-98
surigao-del-norte,dapa,cabawa
surigao-del-norte,dapa,cambas-ac
surigao-del-norte,dapa,consolacion-11
surigao-del-norte,dapa,corregidor
surigao-del-norte,dapa,dagohoy-5
surigao-del-norte,dapa,don-paulino
surigao-del-norte,dapa,jubang-1
surigao-del-norte,dapa,montserrat-1
surigao-del-norte,dapa,osmena-32
surigao-del-norte,dapa,san-carlos-25
surigao-del-norte,dapa,san-miguel-120
surigao-del-norte,dapa,santa-fe-21
surigao-del-norte,dapa,santa-felomina-1
surigao-del-norte,dapa,union-18
surigao-del-norte,del-carmen,antipolo-28
surigao-del-norte,del-carmen,bagakay-6
surigao-del-norte,del-carmen,bitoon-3
surigao-del-norte,del-carmen,cabugao-30
surigao-del-norte,del-carmen,cancohoy
surigao-del-norte,del-carmen,caub
surigao-del-norte,del-carmen,del-carmen-14
surigao-del-norte,del-carmen,domoyog
surigao-del-norte,del-carmen,esperanza-31
surigao-del-norte,del-carmen,halian
surigao-del-norte,del-carmen,jamoyaon
surigao-del-norte,del-carmen,katipunan-37
surigao-del-norte,del-carmen,lobogon-2
surigao-del-norte,del-carmen,mabuhay-42
surigao-del-norte,del-carmen,mahayahay-28
surigao-del-norte,del-carmen,quezon-42
surigao-del-norte,del-carmen,san-fernando-29
surigao-del-norte,del-carmen,san-jose-231
surigao-del-norte,del-carmen,sayak
surigao-del-norte,del-carmen,tuboran-4
surigao-del-norte,general-luna-1,anajawan
surigao-del-norte,general-luna-1,cabitoonan-1
surigao-del-norte,general-luna-1,catangnan
surigao-del-norte,general-luna-1,consuelo-8
surigao-del-norte,general-luna-1,corazon-4
surigao-del-norte,general-luna-1,daku
surigao-del-norte,general-luna-1,la-januza
surigao-del-norte,general-luna-1,libertad-60
surigao-del-norte,general-luna-1,magsaysay-102
surigao-del-norte,general-luna-1,malinao-25
surigao-del-norte,general-luna-1,poblacion-i-39
surigao-del-norte,general-luna-1,poblacion-ii-38
surigao-del-norte,general-luna-1,poblacion-iii-22
surigao-del-norte,general-luna-1,poblacion-iv-13
surigao-del-norte,general-luna-1,poblacion-v-6
surigao-del-norte,general-luna-1,santa-cruz-157
surigao-del-norte,general-luna-1,santa-fe-22
surigao-del-norte,general-luna-1,suyangan
surigao-del-norte,general-luna-1,tawin-tawin
surigao-del-norte,gigaquit,alambique
surigao-del-norte,gigaquit,anibongan-7
surigao-del-norte,gigaquit,camam-onan
surigao-del-norte,gigaquit,cam-boayon
surigao-del-norte,gigaquit,ipil-23
surigao-del-norte,gigaquit,lahi-2
surigao-del-norte,gigaquit,mahanub-1
surigao-del-norte,gigaquit,poniente
surigao-del-norte,gigaquit,san-antonio-159
surigao-del-norte,gigaquit,san-isidro-288
surigao-del-norte,gigaquit,sico-sico
surigao-del-norte,gigaquit,villaflor-8
surigao-del-norte,gigaquit,villafranca
surigao-del-norte,mainit,binga-1
surigao-del-norte,mainit,bobona-on
